date,opérateur,secteur_d'activité,région,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,consommation_journalière_(mwh_-_pcs_0°c),statut,movement_social
2019-03-11,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3075.038385,3132.357518,3026.794552,2938.050094,2697.549183,2547.614531,2584.813977,2658.249233,2754.150085,2922.494238,3173.463188,3674.258067,3679.229152,3720.674774,3580.356052,3492.754675,3486.099335,3490.469809,3200.164024,3019.099831,2864.993981,2712.239515,2794.973867,2886.145368,74112.033434,Définitif,False
2019-03-11,GRTgaz,GRD/ELD,Hauts-de-France,7274.761507,7250.221131,6798.616315,6400.553961,5607.701411,5030.181924,4924.561174,4939.170634,5092.943144,5311.927324,5813.69286,6984.126055,9516.348867,9782.447924,8884.11695,8015.823629,7765.864331,7433.838843,7008.55955,6628.561814,6235.035352,6115.032387,6405.756663,6724.879176,161944.722926,Définitif,False
2019-03-11,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1714.489233,1883.699556,1835.571324,1792.129962,1712.475347,1583.18465,1606.979721,1671.548699,1732.806661,1858.281884,2010.833416,2349.865536,2693.772198,2741.802234,2506.881121,2184.020401,2017.355151,1926.714284,1751.358628,1629.336547,1588.857703,1503.77857,1500.170644,1563.066258,45358.979728,Définitif,False
2019-03-13,GRTgaz,GRD/ELD,Bretagne,2819.332203,2861.494419,2743.683564,2569.93984,2365.396805,2163.754792,2118.462316,2111.37989,2161.769301,2238.520648,2370.215726,2709.719976,3736.628266,3945.571914,3735.865618,3340.467379,3088.487672,2996.427327,2808.857367,2782.646562,2638.281857,2564.435118,2608.724283,2670.641862,66150.704705,Définitif,False
2019-03-14,GRTgaz,GRD/ELD,Île-de-France,11474.456018,11439.227745,10699.907618,10048.596332,8873.312829,7772.32839,7527.736841,7362.893725,7339.644266,7450.499906,8014.541943,9533.409648,14040.262296,14554.498109,13984.443416,13288.987824,12998.68671,12629.529141,12251.155027,11735.68934,11352.964881,11046.860522,11144.752547,11248.834807,257813.219881,Définitif,False
2019-03-14,GRTgaz,GRD/ELD,Hauts-de-France,6894.365252,6655.000965,6185.000132,5805.558672,5102.620103,4610.979046,4477.902983,4488.261788,4511.799352,4589.567274,4995.695414,6099.069407,8835.642876,8912.018468,8326.439355,7969.732299,7840.344548,7867.125566,7465.712051,6949.823207,6676.711391,6263.411411,6099.183272,6362.025028,153983.98986,Définitif,False
2019-03-14,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2010.071118,1950.5241,1815.274922,1694.001799,1511.943957,1343.062189,1333.015775,1321.923001,1362.82735,1392.823907,1512.839214,1785.07094,2673.413845,2704.85932,2523.335622,2315.664933,2203.447635,2146.221279,1987.085799,1937.692377,1895.015951,1913.811595,1956.596343,2006.919797,45297.442768,Définitif,False
2019-03-15,GRTgaz,GRD/ELD,Grand Est,6045.874935,5853.309969,5539.698209,5191.411795,4543.655823,4056.935735,3969.957767,3921.350959,3943.837913,4015.894898,4257.752244,4891.340798,8068.495231,7881.614347,7350.377481,6942.425546,6709.611149,6615.643604,6330.898276,6086.331088,5880.510322,5795.567517,5917.676325,5961.87222,135772.044151,Définitif,False
2019-03-15,GRTgaz,GRD/ELD,Occitanie,662.694636,713.349177,676.958383,627.524449,573.017441,506.438019,489.182764,479.921336,475.350667,488.387812,528.375072,630.393431,1076.348677,1095.475992,965.652598,784.18654,734.36091,695.168272,643.388886,574.472796,518.181249,507.968854,528.751732,574.420801,15549.970494,Définitif,False
2019-03-16,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,1860.85869,2043.853428,2011.721135,1968.729284,1820.104706,1708.406335,1720.640872,1740.218492,1793.263491,1871.223352,1957.632329,2193.665552,2756.133912,2739.305263,2679.724263,2540.246642,2390.642091,2236.759629,2075.569894,1901.087712,1718.363407,1582.883813,1563.788506,1625.173135,48499.995933,Définitif,False
2019-03-16,GRTgaz,GRD/ELD,Grand Est,4944.133697,5187.613761,4998.276309,4836.160676,4301.126793,3868.607612,3792.451534,3812.111774,3874.490093,3946.342946,4222.326821,4820.853237,6185.682908,6095.941779,6012.745393,5896.719391,5700.807934,5512.019029,5244.911909,4967.837128,4649.973763,4360.131496,4327.896606,4413.801307,115972.963896,Définitif,False
2019-03-16,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,1897.805765,2084.620487,2020.868388,1919.654329,1746.405241,1587.228171,1593.483277,1597.541492,1613.812181,1659.131118,1754.193176,1985.267153,2567.824377,2609.69995,2405.658826,2232.437626,2021.630973,1886.057646,1758.87358,1607.950244,1464.921679,1426.474822,1450.753429,1577.173227,44469.467157,Définitif,False
2019-03-17,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2546.125517,2680.47562,2639.610447,2558.181823,2317.741657,2157.536768,2169.398918,2219.209332,2293.820635,2395.026274,2627.413403,3131.851567,2638.193356,2593.918976,2443.587523,2322.169325,2192.763314,2147.307295,2202.251355,2261.529383,2255.231567,2170.706415,2185.124263,2301.669977,57450.84471,Définitif,False
2019-03-17,GRTgaz,GRD/ELD,Normandie,2682.506337,2872.245326,2762.608033,2668.803831,2462.266968,2274.459559,2286.267762,2322.111994,2385.132776,2484.215711,2702.797419,3105.59237,2816.147628,2849.705982,2816.911933,2752.307889,2825.109183,2727.095636,2556.636389,2363.747487,2312.978582,2348.223104,2429.482636,2475.776125,62283.13066,Définitif,False
2019-03-17,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,2051.790838,2233.144458,2125.461905,1996.603176,1858.964693,1764.645475,1803.149378,1852.29852,1919.74522,2011.914013,2201.663894,2635.791462,2332.046327,2291.146282,2219.930441,2142.736429,2051.345989,1942.458982,1865.64387,1758.36999,1572.168241,1557.828175,1610.121466,1747.048905,47546.018129,Définitif,False
2019-03-18,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,6602.149592,6667.445868,6408.036371,6105.446561,5454.934288,5049.452935,5104.681348,5183.0821,5365.978864,5706.275915,6259.593516,7546.862076,8715.660235,8843.269635,8073.68386,7306.614699,6894.385467,6738.419861,6372.197021,6102.69468,5770.830435,5630.743505,5806.786201,6155.01346,153864.238493,Définitif,False
2019-03-19,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2673.824535,2866.333106,2822.440676,2717.351297,2466.829691,2320.045871,2368.947973,2447.364361,2571.075178,2720.321618,2972.593363,3444.601996,4251.912697,4286.099059,3846.425007,3406.122133,3127.025952,2929.91829,2647.483884,2501.77005,2391.92759,2327.986221,2364.095533,2458.502894,68930.998975,Définitif,False
2019-03-19,GRTgaz,GRD/ELD,Hauts-de-France,6273.770937,6318.731178,5884.289773,5513.047947,4893.081234,4449.244401,4475.201972,4576.085577,4747.812505,4963.238424,5477.159255,6694.381613,10048.180284,10201.262659,8810.358033,7479.128479,6573.016801,6116.911586,5724.114208,5402.172587,5282.332349,5355.427469,5661.559368,5930.36346,146850.872099,Définitif,False
2019-03-19,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,6294.236336,6651.060469,6445.704919,6203.155818,5554.415698,5146.336,5231.839485,5354.569508,5608.191494,5984.595031,6580.153262,7933.707428,9613.110162,9732.083334,8683.723611,7690.901296,7036.193503,6607.336813,6101.697935,5782.787753,5512.996514,5303.757778,5467.563129,5732.13227,156252.249546,Définitif,False
2019-03-20,GRTgaz,GRD/ELD,Centre-Val de Loire,1921.349694,2019.533647,1949.734772,1895.432664,1768.191046,1705.914563,1742.857029,1788.368139,1853.117391,1957.474687,2154.776026,2541.218145,3542.091739,3569.199724,3186.134949,2680.242562,2325.090533,2116.483973,1910.057743,1796.944181,1714.058496,1647.632691,1681.357343,1811.080211,51278.341948,Définitif,False
2019-03-20,GRTgaz,GRD/ELD,Grand Est,5777.554976,6114.743683,5962.722521,5743.309317,5094.228441,4738.222014,4787.072973,4916.68358,5089.970373,5392.458826,5884.194224,7004.813425,9345.097921,9172.38144,8084.695421,7084.73617,6302.99328,5887.005893,5419.744822,5090.849291,4795.936451,4648.517911,4789.255858,5132.209738,142259.398549,Définitif,False
2019-03-20,GRTgaz,GRD/ELD,Bretagne,2386.596436,2394.781998,2290.229461,2180.220228,2006.397544,1860.740957,1844.874408,1842.208141,1846.309591,1887.735195,2033.832812,2379.695145,3368.458997,3508.11731,3333.693235,3030.379797,2770.116198,2665.044713,2434.463351,2367.855795,2301.754132,2243.496994,2245.785921,2307.868149,57530.656508,Définitif,False
2019-03-20,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,5843.132662,6250.613139,6040.207007,5768.956818,5205.411148,4855.492649,4980.308145,5107.779598,5397.138087,5745.615147,6375.598279,7691.201443,10006.939357,10055.990309,8811.823854,7618.945023,6936.686976,6402.608742,5789.101506,5332.244564,4948.891243,4693.622764,4742.544404,5069.106801,149669.959665,Définitif,False
2019-03-20,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,2526.707732,2809.632212,2756.473367,2588.293073,2368.995963,2150.362911,2129.836318,2183.677346,2251.439623,2334.040578,2539.240878,2971.247589,3621.731093,3750.36426,3316.680167,2851.081589,2632.31015,2506.565735,2345.629388,2203.94225,2033.544851,1977.25784,2003.263578,2157.688996,61010.007487,Définitif,False
2019-03-21,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2245.968285,2461.632923,2415.515641,2354.820989,2145.784729,2054.322602,2120.771273,2192.026817,2301.414533,2444.341037,2702.398838,3196.863209,4107.326381,4104.985188,3578.89318,3077.198575,2767.165558,2651.510762,2329.666846,2171.42196,2030.284853,1907.244258,1927.351975,1971.880136,61260.790548,Définitif,False
2019-03-21,GRTgaz,GRD/ELD,Grand Est,4979.07097,5338.728158,5154.065035,5018.042184,4476.253781,4159.8564,4204.763222,4387.707658,4539.477636,4858.124618,5392.054799,6530.730985,8974.154562,8686.950732,7461.186047,6410.609728,5724.617698,5377.014874,4916.592706,4527.004812,4149.335736,3936.916381,4018.488727,4293.604273,127515.351722,Définitif,False
2019-03-22,GRTgaz,GRD/ELD,Centre-Val de Loire,1326.072577,1539.286572,1542.169783,1513.550112,1432.869042,1390.775434,1410.576938,1450.713708,1510.704195,1589.001079,1721.655405,1966.811565,3110.919046,3172.89866,2740.488018,2331.478523,2004.855478,1774.127555,1562.302119,1373.549375,1260.241928,1180.761926,1157.345022,1187.771374,41250.925434,Définitif,False
2019-03-22,GRTgaz,GRD/ELD,Hauts-de-France,4416.482017,4934.731582,4664.427402,4417.248472,3982.809857,3677.87294,3581.54154,3606.387737,3556.042498,3639.295303,3859.889445,4432.641407,8002.558831,7972.589048,7156.890713,6359.820936,5615.794733,5039.232452,4435.384806,3893.79094,3545.207722,3357.945657,3484.789488,3781.441387,111414.816913,Définitif,False
2019-03-23,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,1557.281146,1769.512048,1742.583438,1705.329618,1569.948993,1482.769134,1526.33829,1569.082233,1649.346194,1741.808095,1901.652746,2169.627137,3031.499959,2907.198082,2591.403495,2259.32568,1978.527461,1729.341511,1541.000185,1396.816263,1258.930233,1188.937917,1172.499731,1276.104326,42716.863915,Définitif,False
2019-03-23,GRTgaz,GRD/ELD,Hauts-de-France,5146.676055,5069.34852,4726.875996,4493.233322,4100.547676,3666.590882,3577.09156,3631.001195,3679.34391,3809.484335,4044.665468,4606.41377,5753.014099,6042.09132,5899.194203,5546.368445,5157.901022,5005.418405,4736.630917,4331.993835,4179.335272,4341.836906,4588.061141,4853.932097,110987.050351,Définitif,False
2019-03-23,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,816.362357,999.312044,996.448586,971.434604,910.388169,872.193795,882.696085,938.81539,999.278931,1057.400209,1169.634694,1371.380005,2077.47705,2063.525772,1822.068676,1540.627576,1277.708727,1075.203899,944.479129,824.586707,723.575347,649.01058,650.800394,689.077249,26323.485975,Définitif,False
2019-03-24,GRTgaz,GRD/ELD,Île-de-France,8581.544564,9473.211321,8621.374512,9165.592647,8523.932963,7997.612026,7909.254554,8060.994169,8367.270628,8787.58938,9531.925479,11024.704884,9829.209733,9725.093164,9931.192041,9908.124918,9689.951597,9365.651574,8851.316675,8181.990728,7850.4575,7709.620167,7744.458638,7780.19832,212612.272182,Définitif,False
2019-03-24,GRTgaz,GRD/ELD,Normandie,2195.491326,2469.441455,2434.861402,2379.426524,2241.894439,2116.847758,2124.66218,2171.507376,2256.197781,2384.487215,2600.640335,3006.4491,2677.343802,2684.108711,2653.794411,2600.641984,2544.162921,2328.098613,2128.330965,2035.956021,1950.171626,1867.277419,1861.253214,1956.810803,55669.857381,Définitif,False
2019-03-24,GRTgaz,GRD/ELD,Hauts-de-France,4675.011577,5359.190135,5052.103362,4770.496555,4318.873027,3948.81336,3930.587132,4105.956447,4262.793898,4510.034089,5020.609732,6235.349653,5963.220915,6177.817264,5871.170547,5400.944915,4933.352851,4530.695898,4272.217647,3879.583634,3616.728447,3444.410838,3474.627698,3819.043995,111573.633616,Définitif,False
2019-03-24,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,3526.051454,3974.072616,3851.718838,3634.893546,3280.810221,3080.727394,3189.865897,3265.753735,3415.50293,3625.768297,4163.231571,5255.171562,5736.347377,5529.249022,4950.118127,4440.833205,4019.834596,3624.047073,3229.06845,2879.591622,2577.206184,2402.792681,2442.098114,2755.901344,88850.655856,Définitif,False
2019-03-26,GRTgaz,GRD/ELD,Pays de la Loire,2441.597028,2759.393302,2709.289559,2657.209983,2488.848084,2337.192003,2345.830004,2441.256794,2548.62274,2693.066943,2968.439804,3508.358861,4776.95499,4918.702399,4276.857051,3681.738286,3273.863316,3046.631978,2715.759478,2511.005321,2341.81689,2235.058103,2236.388424,2261.476745,70175.358086,Définitif,False
2019-03-28,GRTgaz,GRD/ELD,Hauts-de-France,5391.792584,5751.81955,5347.385839,4999.071241,4469.978539,4084.841356,4079.211759,4168.851696,4332.60506,4576.113742,5065.667905,6282.653722,7594.938324,7520.170718,6704.670697,6086.257894,5707.493258,5532.684029,5262.873497,4852.472265,4594.046688,4497.988357,4713.799307,4882.903313,126500.29134,Définitif,False
2019-03-28,GRTgaz,GRD/ELD,Grand Est,4708.108602,5062.273687,4881.03075,4636.858456,4084.931209,3764.675559,3809.559996,3895.595405,4005.506019,4211.849657,4651.947557,5674.057791,8327.90958,7877.858732,6718.670742,5800.589529,5286.653269,4997.674877,4566.362321,4235.625461,3963.33895,3786.715806,3879.155455,4146.495543,116973.444953,Définitif,False
2019-03-28,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,4764.473718,5277.652516,5159.323036,4927.548711,4440.260436,4171.831055,4268.817794,4406.81996,4599.555933,4917.001551,5501.371844,6766.89347,8877.753473,8662.248892,7416.194686,6405.534672,5813.144462,5466.352135,4928.530835,4507.496616,4146.175071,3923.980538,3955.159519,4218.981954,127523.102877,Définitif,False
2019-03-29,GRTgaz,GRD/ELD,Normandie,1970.800496,2119.753717,2074.766756,1963.145056,1838.776318,1763.324538,1775.745871,1819.009322,1869.248736,1955.947367,2062.627555,2351.391884,3964.907142,3973.483676,3487.126182,2934.555902,2565.301818,2331.540051,2118.999114,1955.981737,1774.986641,1714.597997,1721.961788,1789.87064,53897.850304,Définitif,False
2019-03-30,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,1408.895392,1650.109384,1640.91513,1610.910787,1500.250348,1443.869796,1458.821761,1495.831778,88.534482,1145.109313,1732.554222,1983.951015,2806.210178,2654.363513,2337.8165,2002.329901,1765.820166,1606.532193,1461.318314,1347.649331,1213.078765,1142.678463,1132.335632,1189.400693,37819.287057,Définitif,False
2019-03-30,GRTgaz,GRD/ELD,Normandie,1591.655232,1754.337088,1754.015693,1674.45371,1594.855417,1550.269921,1558.722628,1558.506645,228.325374,1266.349136,1782.921042,1928.449369,2970.533497,2995.130742,2745.431592,2400.711188,2048.531671,1825.978767,1689.310457,1556.797878,1427.634705,1360.66955,1329.780392,1398.688236,41992.05993,Définitif,False
2019-03-30,GRTgaz,GRD/ELD,Pays de la Loire,1361.990067,1556.188066,1606.930479,1559.572175,1509.977135,1437.786671,1434.412035,1454.317218,19.174374,1351.097087,1667.551955,1844.605276,2809.47311,2831.885246,2580.091157,2255.608606,1992.959669,1768.092055,1607.30863,1458.362829,1312.782373,1233.126214,1198.487891,1232.522217,39084.302535,Définitif,False
2019-03-30,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,1887.904156,2210.965867,2169.476985,2072.490396,1901.076286,1739.819384,1787.51728,1813.110072,27.461076,1517.718224,1972.323816,2169.11065,2808.517188,2711.105281,2398.082749,2140.816106,1926.742182,1827.013427,1744.621985,1613.886396,1473.072644,1424.433013,1462.890453,1581.933591,44382.089207,Définitif,False
2019-03-31,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,1198.283618,1376.189435,1523.830419,1456.887181,1328.211315,1254.246435,1276.336011,1299.72148,1305.975961,1409.625216,1588.176699,2004.436337,2282.734771,2511.360248,2338.621414,2085.697512,1865.241332,1647.461908,1478.467689,1314.690653,1157.984325,1070.972053,1039.181548,1081.82604,36896.1596,Définitif,False
2019-03-31,GRTgaz,GRD/ELD,Normandie,1554.972049,1752.530252,1841.292539,1782.108449,1650.943485,1574.112731,1552.380231,1590.404002,1617.843134,1728.041298,1932.759995,2288.287083,2238.530163,2517.242587,2491.270026,2256.334944,2013.411673,1822.927379,1643.755995,1507.309345,1403.844866,1334.500549,1330.280653,1389.622444,42814.705872,Définitif,False
2019-04-01,GRTgaz,GRD/ELD,Hauts-de-France,2989.81298,3397.755331,3574.848144,3273.29619,2909.174614,2687.511567,2623.682598,2698.095676,2736.525461,2817.406499,3110.704798,3885.143442,6493.722469,7277.108669,6663.686021,5779.16054,5059.547219,4550.236952,3971.158614,3465.54289,3018.987701,2753.609082,2640.843763,2703.489531,91081.050751,Définitif,False
2019-04-01,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,2825.468237,3134.673303,3398.387217,3209.705705,2886.711219,2696.896307,2655.129533,2718.78792,2862.14737,3121.825481,3538.27451,4498.969352,6275.548745,6965.883644,6283.968996,5318.560641,4542.890662,4005.735012,3477.29903,3083.981383,2734.762311,2503.300952,2469.506932,2514.339882,87722.754344,Définitif,False
2019-04-01,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,1645.404014,1849.923696,1906.852086,1755.526247,1588.786522,1459.9672,1410.318982,1447.803967,1458.444758,1544.430729,1662.117165,2067.732423,2650.31642,3017.738805,2808.204682,2360.192481,2068.180059,1906.51219,1686.390281,1591.615151,1445.567518,1306.592096,1293.884453,1401.485814,43333.987739,Définitif,False
2019-04-02,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,1502.669552,1652.996932,1666.98698,1539.111305,1375.752507,1296.747835,1259.137358,1262.147872,1308.771328,1407.396992,1576.523496,1927.264416,2433.326945,2619.27074,2320.550736,2033.130341,1782.561967,1649.502631,1452.973381,1358.130784,1299.944511,1256.064449,1286.885983,1388.807687,38656.656728,Définitif,False
2019-04-02,GRTgaz,GRD/ELD,Grand Est,3478.265138,3701.003915,3811.804544,3580.228059,3112.833773,2799.978855,2729.294287,2723.484858,2823.622906,2978.41691,3233.327433,4078.051837,5213.915264,5535.453889,4852.523492,4207.297858,3863.767974,3629.516289,3431.672757,3167.751336,2943.478121,2809.06379,2956.092416,3185.279085,84846.124786,Définitif,False
2019-04-02,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,3506.641015,3794.663137,3848.301798,3628.094905,3200.620475,2831.652357,2727.739583,2767.247068,2837.397113,3004.434143,3429.390636,4276.576838,6024.349267,6645.96574,5858.080557,4864.763193,4218.671032,3851.471969,3443.695671,3182.05076,2896.092747,2785.159536,2859.621081,3143.234705,89625.915326,Définitif,False
